2.210586048305222357e+05;1.905991473086039303e+06;3.020039944056410377e+02
2.210558382771507313e+05;1.905987759878034471e+06;3.040238173481065473e+02
2.210556435635891685e+05;1.905987336652119877e+06;3.017575172291666945e+02
2.210548116088850074e+05;1.905986510278319940e+06;3.009022061539999413e+02
2.210565824564626964e+05;1.905988807660420658e+06;3.051577145773333655e+02
2.210982118411583360e+05;1.906022026256985031e+06;2.993034212300000831e+02
2.210552252739799733e+05;1.905986163389417809e+06;3.022449948511110733e+02
2.210588998836397368e+05;1.905989025404899381e+06;3.059793619751612823e+02
2.210080505525950284e+05;1.906142228318190435e+06;3.215340571475479123e+02
2.210080613643100078e+05;1.906144903152465587e+06;3.207665172371428639e+02
2.210081060063982732e+05;1.906144673890955281e+06;3.184206639600000130e+02
2.210075885998762969e+05;1.906142386974192690e+06;3.185269273629629652e+02
2.210104590759280254e+05;1.906151428631591145e+06;3.197248816669999769e+02
2.210110665630766598e+05;1.906152216295030434e+06;3.203581482000000165e+02
2.210111101837149763e+05;1.906153149154663086e+06;3.208376441199999931e+02
2.210093927739458450e+05;1.906147791447958676e+06;3.235991065208333453e+02
2.210095906321212242e+05;1.906145371005103691e+06;3.209493560392064069e+02
2.210087532975052600e+05;1.906144467889083084e+06;3.202588042042105485e+02
2.210105191140857642e+05;1.906148023124694359e+06;3.251007901653571253e+02
2.210101036153525638e+05;1.906143251659392845e+06;3.214223405348212736e+02
2.210108610483800003e+05;1.906146715965270996e+06;3.246820335908333277e+02
2.210120261332189257e+05;1.906147551475524902e+06;3.232145373541666800e+02
2.210116581244845875e+05;1.906146831573487259e+06;3.241928326061537859e+02
2.210130918582206068e+05;1.906149680294736987e+06;3.251858682683673010e+02
2.210130763661699893e+05;1.906149065861001378e+06;3.241787752013332806e+02
2.210060441628660774e+05;1.906130191892103758e+06;3.199489177285604455e+02
2.210098476947445306e+05;1.906125361476205057e+06;3.232212618850001036e+02
2.210143077011100540e+05;1.906126934460958233e+06;3.236275412766667046e+02
2.210149805731200322e+05;1.906126895394898253e+06;3.246631604007999954e+02
2.210076253994217841e+05;1.906118179840985453e+06;3.186031483052941553e+02
2.210137757546557114e+05;1.906124721045720857e+06;3.233015759838095278e+02
2.210167873708370025e+05;1.906126877662453335e+06;3.252484770245946493e+02
2.210138037543662649e+05;1.906122339571909280e+06;3.224444737181538017e+02
2.210109564631546673e+05;1.906118320587156806e+06;3.195021885623077083e+02
2.210171406288137077e+05;1.906123988832950359e+06;3.234447292996874808e+02
2.210098758056649822e+05;1.906116821861266391e+06;3.182534796890000166e+02
2.210110920124049881e+05;1.906117499423027504e+06;3.189107463075000055e+02
2.210167929933335690e+05;1.906121590120951412e+06;3.221237898171109464e+02
2.210088155727387639e+05;1.906115050291061401e+06;3.167163588712500086e+02
2.210112422567760514e+05;1.906115897878723219e+06;3.177193677522000712e+02
2.210164370097501960e+05;1.906119076523910044e+06;3.198966866745806215e+02
2.210089919357299805e+05;1.906114511268615024e+06;3.163392340849999869e+02
2.210307844033547444e+05;1.906121592088086298e+06;3.252958106534926515e+02
2.210307981458400027e+05;1.906130967328752857e+06;3.258004399771429007e+02
2.210306680394215509e+05;1.906130295073660556e+06;3.268428589510526194e+02
2.210286978080749977e+05;1.906127158165739384e+06;3.247104083250000599e+02
2.210314235449900152e+05;1.906128963065254269e+06;3.271257142477777506e+02
2.210300701342121174e+05;1.906127293192813639e+06;3.244762834084210681e+02
2.210289175062187715e+05;1.906126221814156044e+06;3.252199084468749675e+02
2.210285541148464836e+05;1.906125635457655415e+06;3.244789847341176028e+02
2.210280611012777663e+05;1.906125050577798625e+06;3.237209477377778057e+02
2.210116667480463802e+05;1.906113949837425258e+06;3.162541982409090906e+02
2.210341054183960077e+05;1.906129126864625840e+06;3.233444678500000009e+02
2.210372436164911196e+05;1.906126890399323544e+06;3.231064095207621563e+02
2.210315884077289084e+05;1.906126054821440019e+06;3.240809625488888628e+02
2.210106962025966495e+05;1.906112512324016541e+06;3.150702419766666367e+02
2.210346706154554267e+05;1.906127450883343583e+06;3.207425266545454861e+02
2.210359849198654119e+05;1.906127248676300747e+06;3.227367128241667160e+02
2.210351020711266610e+05;1.906126730316163274e+06;3.229149329366667303e+02
2.210426057109831308e+05;1.906131027353285812e+06;3.268556525431250179e+02
2.210399809749430569e+05;1.906129236813753145e+06;3.236460483630434624e+02
2.210354721148680255e+05;1.906126038762207609e+06;3.279949145507999333e+02
2.210323266715270292e+05;1.906118999141958309e+06;3.211212218059852148e+02
2.210395302792504663e+05;1.906128074734642403e+06;3.223730969709524175e+02
2.210316773529042839e+05;1.906123167761667166e+06;3.276701909528571264e+02
2.210415498077390366e+05;1.906129058172607096e+06;3.223753821550000112e+02
2.210445432101660990e+05;1.906129505338942166e+06;3.219886514167856149e+02
2.210413683328829939e+05;1.906127812535063364e+06;3.188284081368086049e+02
2.210373297324509476e+05;1.906123707156871213e+06;3.176166548008490622e+02
2.210342112918433559e+05;1.906123621559989871e+06;3.274205174422221489e+02
2.210325199461723096e+05;1.906121988821176114e+06;3.287020697496153616e+02
2.210401405702286575e+05;1.906124929140350781e+06;3.196984004493189673e+02
2.210114843305531831e+05;1.906049090899328701e+06;3.021716352773858603e+02
2.210136158132350247e+05;1.906093666449742857e+06;3.220793529019816219e+02
2.210100361243349907e+05;1.906127492598639568e+06;3.251442062038888707e+02
2.210154181065135926e+05;1.906091598449272569e+06;3.256477935424073280e+02
2.210121684461333498e+05;1.906129330823625904e+06;3.249406914992857196e+02
2.210133494631306967e+05;1.906097591140404576e+06;3.240978531795507251e+02
2.210130680613796576e+05;1.906100956822115462e+06;3.263053253541175422e+02
2.210132397950496234e+05;1.906099070469538914e+06;3.261359838354166527e+02
2.210134273362599488e+05;1.906128884310636437e+06;3.254422317790909460e+02
2.210134178021741391e+05;1.906101965963999974e+06;3.263844032800000150e+02
2.210140886898556491e+05;1.906095423259838717e+06;3.294965140013513292e+02
2.210140640878678532e+05;1.906101115189075703e+06;3.267502295678124824e+02
2.210153512526006962e+05;1.906124202915009344e+06;3.229667095514286075e+02
2.210171894612224132e+05;1.906092085878056241e+06;3.189188944189568815e+02
2.210148874816897151e+05;1.906100088114760350e+06;3.273516229924444474e+02
2.210144851933525933e+05;1.906097023556358647e+06;3.288335318152630862e+02
2.210175089270428871e+05;1.906100182891545119e+06;3.243247881178326111e+02
2.210167785954260326e+05;1.906099452428561635e+06;3.204933647077613728e+02
2.210161803895356716e+05;1.906097217467998387e+06;3.209593712671552339e+02
2.210151788794204185e+05;1.906096066954930546e+06;3.295391693624999903e+02
2.210152243616447086e+05;1.906097203844856238e+06;3.263425801352940425e+02
2.210161505880354962e+05;1.906094923397064209e+06;3.284515855026563145e+02
2.210164650293983286e+05;1.906126255058290204e+06;3.248370654283333465e+02
2.210153755057200033e+05;1.906096966949461261e+06;3.295177948885714727e+02
2.210164200668342237e+05;1.906098048326174496e+06;3.191092478939583543e+02
2.210160905173164210e+05;1.906098487876890693e+06;3.266523054714285763e+02
2.210173250485123717e+05;1.906102281799974153e+06;3.268548737517240284e+02
2.210169707256494148e+05;1.906098793268233771e+06;3.276604420399999640e+02
2.210199219553019211e+05;1.906104642185442382e+06;3.186147274377369172e+02
2.210211107774765114e+05;1.906094864193435758e+06;3.187861482204287427e+02
2.210171370111464639e+05;1.906092685653114226e+06;3.177572009280000884e+02
2.210177659525546478e+05;1.906103777091471246e+06;3.271706754553333667e+02
2.210170919815060333e+05;1.906095429022218334e+06;3.267632037350000473e+02
2.210187189113731438e+05;1.906088501877293456e+06;3.243201818601297646e+02
2.210190180969227222e+05;1.906103770064781187e+06;3.283630685113792538e+02
2.210196578729198372e+05;1.906098512219746830e+06;3.279606589442104791e+02
2.210182785196293553e+05;1.906091703473091824e+06;3.231660067750000280e+02
2.210191215400704241e+05;1.906101337135314941e+06;3.280203578170833225e+02
2.210188856714832364e+05;1.906096000285686925e+06;3.280501110598019068e+02
2.210204864032950136e+05;1.906101681542968843e+06;3.197016650188420499e+02
2.210186319427487615e+05;1.906097473159790039e+06;3.285486590587499904e+02
2.210186968087582500e+05;1.906096571146348258e+06;3.235283066376471197e+02
2.210186213308484585e+05;1.906091535989613505e+06;3.214933854138461129e+02
2.210201362542720162e+05;1.906103197407531552e+06;3.287704907220000337e+02
2.210225219821929641e+05;1.906102677047179313e+06;3.250540561255048715e+02
2.210194563459918136e+05;1.906095146568992175e+06;3.230379617790909492e+02
2.210208791263108142e+05;1.906101210794925923e+06;3.295052520946875916e+02
2.210210479966252751e+05;1.906096744849427138e+06;3.249461546415067801e+02
2.210215556878664356e+05;1.906105618271484273e+06;3.197212433624000028e+02
2.210210952971086081e+05;1.906102823845904553e+06;3.263411003839130444e+02
2.210208610595705104e+05;1.906100117600250291e+06;3.303872088620000795e+02
2.210211724796915078e+05;1.906099016728800721e+06;3.315099913180644648e+02
2.210203371863731008e+05;1.906094497807429172e+06;3.190485447630769045e+02
2.210243164727454423e+05;1.906090457307525678e+06;3.246510230800308818e+02
2.210209345280568814e+05;1.906098336638231762e+06;3.252377401038461926e+02
2.210212706540420186e+05;1.906099585653305985e+06;3.278622678625000049e+02
2.210231302448999195e+05;1.906104154191609472e+06;3.232124425956082518e+02
2.210219641182883643e+05;1.906098235731694149e+06;3.271096345166665174e+02
2.210202274996450578e+05;1.906093171208699234e+06;3.288141060391666883e+02
2.210210362528210680e+05;1.906094982201653533e+06;3.227121630140540560e+02
2.210216636635928589e+05;1.906100661512104329e+06;3.303288779985714427e+02
2.210222566821753571e+05;1.906103343051616568e+06;3.240304092515384013e+02
2.210225422222422785e+05;1.906100113305507461e+06;3.320158413148717500e+02
2.210223314196275023e+05;1.906102288049062015e+06;3.266351636754166634e+02
2.210225032308468362e+05;1.906102985939428676e+06;3.298749586242105920e+02
2.210220987211186730e+05;1.906096123049472226e+06;3.235155919634042903e+02
2.210279809570315701e+05;1.906133477782617090e+06;3.239725069173077259e+02
2.210220543441775080e+05;1.906095582586288219e+06;3.264881694031250277e+02
2.210259241005574586e+05;1.906084434588308213e+06;3.177063204699844619e+02
2.210227486476900231e+05;1.906097942579268711e+06;3.262854907212500279e+02
2.210286689137766662e+05;1.906131982378134038e+06;3.234425910179999164e+02
2.210221976411234937e+05;1.906091697483228520e+06;3.244592647786956263e+02
2.210240254105782951e+05;1.906095596504798392e+06;3.241529287791607317e+02
2.210246095023734379e+05;1.906097761957308045e+06;3.306056149070122956e+02
2.210212119140610157e+05;1.906085785858156160e+06;3.180586402130000465e+02
2.210240781209313718e+05;1.906100031868490623e+06;3.297348478200000272e+02
2.210241403821300191e+05;1.906099893730163574e+06;3.251417300399999704e+02
2.210258103209557012e+05;1.906102248808629578e+06;3.276742606685436385e+02
2.210251425323024741e+05;1.906110042039560387e+06;3.158353307641592096e+02
2.210239918360853917e+05;1.906094972846291494e+06;3.278200236748484713e+02
2.210258787902157928e+05;1.906100970604087692e+06;3.155342335866454277e+02
2.210239277714328491e+05;1.906093731159754330e+06;3.262212555799999905e+02
2.210240720909977681e+05;1.906093863201565575e+06;3.239100611444443985e+02
2.210237905142652453e+05;1.906090992013839306e+06;3.133206081895237958e+02
2.210246093874845828e+05;1.906095049011230702e+06;3.186643794590909238e+02
2.210243568649289664e+05;1.906092513897705358e+06;3.285156787109999641e+02
2.210252966885769565e+05;1.906093211184957065e+06;3.288802703591304635e+02
2.210264101590242353e+05;1.906097021439292002e+06;3.235139447490150246e+02
2.210246926824408874e+05;1.906091592269898858e+06;3.156036772227272991e+02
2.210311787307740306e+05;1.906117868028260069e+06;3.304999652109999602e+02
2.210256317793900671e+05;1.906091432610904099e+06;3.277800289741176130e+02
2.210257331037531258e+05;1.906090075292587047e+06;3.272039801800000305e+02
2.210255007911099819e+05;1.906090130462646252e+06;3.134959512392307488e+02
2.210255381582938426e+05;1.906088643213579664e+06;3.151046425083871441e+02
2.210269977172859944e+05;1.906095243247985840e+06;3.229170844260000308e+02
2.210282420863094449e+05;1.906098312124153599e+06;3.171082176242105675e+02
2.210261257614130154e+05;1.906091353344727308e+06;3.139841742709999721e+02
2.210263765167229867e+05;1.906091090065001976e+06;3.156321540069999401e+02
2.210308523812778876e+05;1.906100810369850835e+06;3.188270903003624426e+02
2.210281319142226421e+05;1.906091101622871356e+06;3.272769365126087564e+02
2.210277661356606695e+05;1.906090745714313583e+06;3.252403104659999826e+02
2.210278311096200196e+05;1.906091448767090216e+06;3.283997637929999769e+02
2.210281518096929940e+05;1.906090147417176049e+06;3.258390651947170227e+02
2.210280239209277497e+05;1.906088570653048111e+06;3.257128047872727734e+02
2.210292530961472658e+05;1.906093747171576368e+06;3.272874272027272582e+02
2.210271235577126790e+05;1.906085195019264938e+06;3.162660967178260307e+02
2.210277927731591044e+05;1.906085398254393833e+06;3.232885138690908775e+02
2.210284248596190009e+05;1.906086468232725980e+06;3.230726599879999981e+02
2.210286393833150214e+05;1.906086965398788685e+06;3.235641829687500035e+02
2.210293228454590426e+05;1.906086178994751070e+06;3.226907782749999569e+02
2.210311605119712767e+05;1.906087112301826244e+06;3.251288878637499806e+02
2.210312948242209386e+05;1.906087293707275763e+06;3.266220538329999954e+02
2.210310657791129779e+05;1.906086455270384904e+06;3.257880908189999900e+02
2.210334664000738121e+05;1.906084573075895663e+06;3.230578680093621529e+02
2.210325090838842734e+05;1.906087941636767238e+06;3.244623206053571494e+02
2.210321941970829794e+05;1.906086907750701532e+06;3.258604769890000057e+02
2.210348238469909120e+05;1.906090729271628195e+06;3.286292046554545436e+02
2.210358754470840213e+05;1.906093216038512764e+06;3.270141864020000071e+02
2.210332912902845710e+05;1.906087454413674539e+06;3.230884156590909129e+02
2.210339307223236247e+05;1.906088559718738543e+06;3.260149163272727151e+02
2.210345566253659781e+05;1.906089850633238908e+06;3.244950305160000426e+02
2.210340196016088885e+05;1.906088189492120175e+06;3.272966771094443743e+02
2.210335555496209709e+05;1.906087610633849632e+06;3.256481250010000394e+02
2.210367279277976486e+05;1.906092582208542153e+06;3.283168032119047552e+02
2.210332727127080434e+05;1.906084883853912819e+06;3.257769503785000325e+02
2.210354455372217926e+05;1.906089762341586407e+06;3.276219608936362988e+02
2.210347509570312977e+05;1.906086914436645806e+06;3.265955627444000697e+02
2.210282469486368354e+05;1.906072136887385976e+06;3.140830382274137946e+02
2.210372817993153294e+05;1.906090890685448656e+06;3.294483994230769213e+02
2.210376768267548468e+05;1.906088683831648435e+06;3.253417515425455804e+02
2.210399222528712708e+05;1.906091887684804155e+06;3.299688682582076922e+02
2.210390983540853194e+05;1.906091420001220889e+06;3.289698616533333393e+02
2.210385175433873956e+05;1.906088054294667440e+06;3.284051917025532248e+02
2.210374211927838915e+05;1.906087093578215456e+06;3.260470214448386628e+02
2.210383268060020637e+05;1.906088689631262794e+06;3.233310787941859417e+02
2.210397479205458076e+05;1.906089602748427307e+06;3.250735273350001080e+02
2.210382745711260650e+05;1.906085424275512341e+06;3.238592229718665294e+02
2.210398322915452882e+05;1.906089279078764841e+06;3.287090908617647074e+02
2.210381652906628151e+05;1.906086274349297862e+06;3.219972242653332728e+02
2.210375360406610125e+05;1.906081900933881057e+06;3.227455718830142359e+02
2.210402394332893309e+05;1.906090093701362377e+06;3.285876261899999804e+02
2.210407029724120221e+05;1.906090815805052174e+06;3.265208453349999900e+02
2.210379632300353260e+05;1.906084581197689287e+06;3.205283882943588765e+02
2.210399885117367958e+05;1.906088225627698004e+06;3.281915945599999418e+02
2.210407579161318718e+05;1.906088674438476562e+06;3.255446415464583083e+02
2.210392050615933549e+05;1.906086587005614070e+06;3.229558544666666648e+02
2.210378710013494128e+05;1.906083589221530594e+06;3.256930682372222918e+02
2.210399396529423830e+05;1.906086228517078329e+06;3.261442829819047802e+02
2.210409945409871289e+05;1.906086463747296948e+06;3.220449821447619456e+02
2.210396496480307833e+05;1.906084484888711246e+06;3.210600135049999722e+02
2.209445697120858240e+05;1.906065990065042628e+06;3.139238114619532780e+02
2.209349283614385640e+05;1.906066607581728604e+06;3.172605743014285622e+02
2.209389754777349881e+05;1.906068946123491973e+06;3.187508492771822830e+02
2.209360729843589070e+05;1.906068526316923322e+06;3.220039438867156605e+02
2.209420918454943167e+05;1.906070396023792913e+06;3.224089980461781124e+02
2.209635625051863026e+05;1.906089910097742220e+06;3.255334876666866535e+02
2.209418228959292173e+05;1.906072662922785152e+06;3.225912928469230678e+02
2.209325944912055274e+05;1.906066215951016173e+06;3.206272031725658849e+02
2.209450746821526263e+05;1.906075257989634061e+06;3.160802300726086287e+02
2.209409194459184655e+05;1.906073600854727207e+06;3.222935398823076412e+02
2.209419639289860206e+05;1.906074346075437963e+06;3.190181555940000067e+02
2.209441526662183169e+05;1.906076211432902841e+06;3.199510891473332208e+02
2.209356781459377671e+05;1.906070153508504154e+06;3.179337775416666432e+02
2.209371413230896578e+05;1.906070909782887204e+06;3.163709599687499576e+02
2.209324321115667990e+05;1.906068865304426057e+06;3.180626851799999599e+02
2.209373869110552478e+05;1.906072827870538225e+06;3.192530641123530586e+02
2.209580473476097104e+05;1.906087472318907734e+06;3.244718213635134703e+02
2.209406772184629808e+05;1.906076241569312057e+06;3.203607390799998598e+02
2.209572991808200895e+05;1.906090054568981053e+06;3.202451109021550337e+02
2.209598401279434038e+05;1.906090764067330630e+06;3.238506853291667085e+02
2.209639698490322626e+05;1.906096677728082286e+06;3.195775544929795160e+02
2.209594467880245356e+05;1.906091426112366142e+06;3.217423590844999808e+02
2.209613222778317286e+05;1.906093257167405682e+06;3.186872269673846176e+02
2.209597649627969367e+05;1.906093524562788662e+06;3.155516108090430407e+02
2.209477904493539245e+05;1.906086068712446839e+06;3.225109870150000120e+02
2.209598176591655647e+05;1.906093897106593708e+06;3.220277920272222332e+02
2.209610902246747282e+05;1.906095296877180459e+06;3.177476508330952925e+02
2.209675101965395734e+05;1.906098869519454427e+06;3.163650261340384873e+02
2.209645594031591027e+05;1.906097258916681167e+06;3.228953836536363724e+02
2.209595819023983204e+05;1.906094592052036664e+06;3.210684126205555344e+02
2.209618840601782140e+05;1.906095921215601731e+06;3.160173390310714012e+02
2.209660811473963840e+05;1.906098300061774906e+06;3.160457576333332099e+02
2.209590078770567488e+05;1.906094849734184099e+06;3.165588432725641042e+02
2.209591677942906681e+05;1.906094658995564561e+06;3.189581081906666213e+02
2.209627143122333509e+05;1.906096094762166729e+06;3.152316545366666674e+02
2.209602563356671017e+05;1.906095641115462175e+06;3.171993298804761707e+02
2.209672931780132640e+05;1.906099855501447339e+06;3.177702268657142781e+02
2.209620202980049944e+05;1.906097146172659937e+06;3.163482629292857382e+02
2.209600459728231363e+05;1.906096806191444397e+06;3.220389601900000116e+02
2.209593151423137169e+05;1.906096551114400616e+06;3.181527658698810797e+02
2.209654325268311950e+05;1.906099971673403634e+06;3.201586729447059270e+02
2.209630240859972255e+05;1.906098861093309708e+06;3.187845262405555786e+02
2.209596918146471144e+05;1.906097530335370917e+06;3.213104775517646772e+02
2.209883104609999573e+05;1.906117657370279310e+06;3.177638670220930521e+02
2.209563550092257792e+05;1.906126636292678537e+06;3.096766305607692971e+02
2.209567337824503193e+05;1.906126224061752902e+06;3.116818639766666479e+02
2.209611180704291037e+05;1.906125737695866963e+06;3.134836723940909451e+02
2.209601911512114457e+05;1.906125786051067989e+06;3.150790651921428775e+02
2.209522357793528936e+05;1.906126214900426334e+06;3.178189420750000522e+02
2.209370773605349823e+05;1.906128641978454310e+06;3.058654507820000390e+02
2.209504984185364447e+05;1.906126404739380348e+06;3.185621671735714813e+02
2.209381612607522984e+05;1.906128253486046800e+06;3.099129739430769064e+02
2.209630296816150076e+05;1.906125626368932892e+06;3.154225361750000047e+02
2.209598583435050095e+05;1.906125344546508044e+06;3.194957099129999847e+02
2.209574570666227373e+05;1.906126265981500736e+06;3.138894909881818762e+02
2.209600036328650021e+05;1.906125240046182647e+06;3.209560146841666892e+02
2.209617842376720218e+05;1.906125042156982003e+06;3.214497382349999270e+02
2.209543526651139255e+05;1.906126138580984669e+06;3.186988877239130602e+02
2.209629975961964228e+05;1.906124989322116831e+06;3.215432310178571242e+02
2.209387084648130112e+05;1.906128607620239723e+06;3.088603736119999894e+02
2.209584603611876664e+05;1.906125486893873429e+06;3.218969123076922756e+02
2.210358067367569893e+05;1.906125513209532946e+06;3.253657885740000211e+02
2.210422723236084566e+05;1.906127779940004461e+06;3.216862935462963264e+02
2.210305988874325121e+05;1.906119322344309185e+06;3.155367065313253079e+02
2.210337329015194555e+05;1.906121643518987577e+06;3.236069967192453305e+02
2.210391804382319970e+05;1.906124990180968074e+06;3.187950629419999586e+02
2.210435363906860293e+05;1.906127092657471076e+06;3.193841376490000243e+02
2.210355942083281698e+05;1.906122402565849712e+06;3.226427189670371263e+02
2.210323553009014286e+05;1.906120841594150290e+06;3.248430163585713899e+02
2.210359279590954247e+05;1.906121884809088428e+06;3.217119387939393391e+02
2.210357023951216834e+05;1.906121833730061539e+06;3.243579548177777383e+02
2.210315004012165591e+05;1.906119181330736959e+06;3.271783816522059283e+02
2.210302658477799851e+05;1.906119079327392159e+06;3.277026660180000022e+02
2.210436063395173696e+05;1.906124937160238856e+06;3.179584520213333008e+02
2.210408098106374964e+05;1.906123518827166175e+06;3.180394740842857004e+02
2.210357055697970209e+05;1.906121187494349200e+06;3.203193072366665888e+02
2.210416127795041248e+05;1.906123794746847823e+06;3.191905668052941110e+02
2.210337871235435887e+05;1.906120200559344143e+06;3.284636414435714187e+02
2.210368139432267053e+05;1.906121526795069920e+06;3.236890936408333346e+02
2.210342689834610210e+05;1.906120399887084961e+06;3.227025824730000068e+02
2.210428618072516401e+05;1.906123895173339173e+06;3.168901044455999454e+02
2.210404277236934868e+05;1.906122718199920375e+06;3.169872176362500227e+02
2.210345611028256535e+05;1.906120073660809081e+06;3.207019248865216809e+02
2.210300770317286369e+05;1.906117809603304137e+06;3.225159902481081531e+02
2.210337726004464494e+05;1.906119346675328445e+06;3.253374098428571415e+02
2.210323436340336048e+05;1.906118454384765821e+06;3.262354748536000102e+02
2.210346807876589592e+05;1.906119697695923969e+06;3.242255301670001018e+02
2.210355799688716652e+05;1.906119495891112136e+06;3.242284282680000160e+02
2.210358486607875384e+05;1.906119962242126698e+06;3.219581280258333322e+02
2.210376020871669170e+05;1.906120486798799131e+06;3.281707798415384900e+02
2.210288116053531412e+05;1.906116329782585613e+06;3.229774224973684227e+02
2.210412981054584670e+05;1.906121562116779154e+06;3.173525832740983219e+02
2.210288909535123676e+05;1.906116317140466999e+06;3.151612986529412410e+02
2.210295611937147332e+05;1.906116358367255190e+06;3.247523194417390755e+02
2.210320711030509556e+05;1.906117397723241942e+06;3.308479834566667250e+02
2.210331490325916966e+05;1.906118048820495373e+06;3.213167324566666139e+02
2.210400747516338306e+05;1.906120888663657475e+06;3.165599724230768857e+02
2.210355473632818903e+05;1.906118834840775700e+06;3.295180594631250415e+02
2.210355839752200409e+05;1.906118836552429246e+06;3.203415656290000015e+02
2.210350952896114904e+05;1.906118363564300118e+06;3.231702262120001024e+02
2.210318012222289981e+05;1.906117163142394973e+06;3.259216906729999437e+02
2.210366144055820769e+05;1.906118984786185436e+06;3.213122003289474264e+02
2.210336994922338345e+05;1.906117585895244498e+06;3.223498166415384389e+02
2.210286670265191642e+05;1.906115305814108578e+06;3.220240027625000039e+02
2.210295148095028999e+05;1.906115309778848663e+06;3.206170717670369754e+02
2.210304176873096440e+05;1.906113835456678644e+06;3.242913592318150222e+02
2.210351343572276528e+05;1.906117065124063054e+06;3.231825469652940797e+02
2.210403195406591985e+05;1.906119082082111388e+06;3.176121044658333403e+02
2.210343503979214001e+05;1.906115837496527005e+06;3.224599325096552889e+02
2.210277360534665058e+05;1.906114167920280481e+06;3.230181119711764950e+02
2.210352860153200163e+05;1.906117280490112957e+06;3.287380908210000143e+02
2.210321729079023353e+05;1.906115595916747581e+06;3.278470258969230713e+02
2.210416436873230559e+05;1.906118954227154143e+06;3.193182943307692199e+02
2.210399326660170336e+05;1.906118365710448939e+06;3.192229804210000452e+02
2.210330756585256604e+05;1.906115487765721977e+06;3.244966222249999532e+02
2.210317776184087561e+05;1.906114855961800087e+06;3.242877968249999867e+02
2.210362924814846192e+05;1.906116422421264462e+06;3.235200975293333840e+02
2.210362546060834138e+05;1.906114849044872448e+06;3.213209722937377819e+02
2.210311337381998310e+05;1.906113342206827831e+06;3.219248254287619488e+02
2.210327176072866423e+05;1.906114603239271324e+06;3.244918743199999653e+02
2.210368084653208498e+05;1.906115754744211910e+06;3.202503109483333787e+02
2.210330776580809616e+05;1.906114418409730075e+06;3.258240618890000064e+02
2.210301691604609950e+05;1.906113520397948800e+06;3.216388068379999936e+02
2.210395140957300318e+05;1.906114955515543232e+06;3.216747985899999662e+02
2.210320974920460430e+05;1.906108823276469251e+06;3.207672220715915046e+02
2.210357771865757531e+05;1.906112308488613926e+06;3.256879152652024345e+02
2.210389899805235909e+05;1.906113693233142840e+06;3.261333994372726579e+02
2.210377590946630517e+05;1.906112735600789310e+06;3.238630845791666957e+02
2.210394026977519970e+05;1.906112897709656041e+06;3.240418572620000077e+02
